suburb,subculture_id,subculture_name,longitude,latitude,median_age,weekly_income,pct_born_overseas,pct_renting,pct_english_only,pct_university
Hurstville,2,Cultural Enclave,151.10891,-33.93846,32,514,83.0,54.3,6.5,18.2
Hurstville,2,Cultural Enclave,151.10966,-33.94906,32,318,77.2,37.8,0.8,2.2
Hurstville,2,Cultural Enclave,151.12035,-33.96678,34,705,78.4,66.2,8.3,21.8
Hurstville,2,Cultural Enclave,151.05958,-33.97573,34,636,72.5,56.2,33.4,37.1
Hurstville,2,Cultural Enclave,151.09212,-33.99353,36,508,86.8,47.2,18.2,18.7
Hurstville,2,Cultural Enclave,151.11796,-33.97394,32,730,63.4,50.4,32.8,10.6
Hurstville,2,Cultural Enclave,151.11201,-33.99638,39,493,78.9,61.1,35.3,23.8
Hurstville,2,Cultural Enclave,151.09422,-33.98441,42,517,61.6,56.7,15.4,15.3
Hurstville,2,Cultural Enclave,151.06391,-33.98207,35,602,81.5,55.3,22.7,20.6
Hurstville,2,Cultural Enclave,151.11275,-33.93819,36,538,62.1,35.5,33.0,26.0
Hurstville,2,Cultural Enclave,151.11443,-33.97322,42,536,81.6,49.6,17.7,26.1
Hurstville,2,Cultural Enclave,151.11024,-33.96108,35,577,95.9,61.8,33.7,22.8
Hurstville,2,Cultural Enclave,151.12518,-33.95705,35,553,71.2,18.3,27.5,18.6
Hurstville,2,Cultural Enclave,151.13982,-33.96952,29,576,61.5,54.7,28.5,28.7
Hurstville,2,Cultural Enclave,151.08023,-33.96915,28,643,77.2,55.0,25.0,24.9
Hurstville,2,Cultural Enclave,151.14011,-33.97713,36,482,63.3,51.0,38.2,20.2
Hurstville,2,Cultural Enclave,151.0941,-33.98017,32,607,57.0,62.8,17.0,27.1
Hurstville,2,Cultural Enclave,151.06825,-33.95328,38,615,62.1,52.5,10.8,20.2
Hurstville,2,Cultural Enclave,151.12574,-33.95008,35,492,78.5,50.2,0.0,27.5
Hurstville,2,Cultural Enclave,151.09939,-33.93994,30,294,74.8,52.9,4.7,15.2
Hurstville,2,Cultural Enclave,151.16888,-33.97764,39,521,51.1,48.3,21.8,19.2
Hurstville,2,Cultural Enclave,151.09713,-33.96339,34,466,76.9,30.5,0.4,27.2
Eastwood,2,Cultural Enclave,151.09268,-33.79143,28,516,69.4,34.0,16.1,26.6
Eastwood,2,Cultural Enclave,151.11568,-33.80049,39,408,78.6,42.0,28.7,20.3
Eastwood,2,Cultural Enclave,151.11301,-33.81186,38,555,70.4,48.2,14.9,21.9
Eastwood,2,Cultural Enclave,151.07843,-33.78397,35,652,81.2,39.5,35.4,13.7
Eastwood,2,Cultural Enclave,151.0947,-33.77451,25,588,67.3,42.4,41.2,17.4
Eastwood,2,Cultural Enclave,151.05984,-33.78811,38,567,83.7,55.3,0.0,18.3
Eastwood,2,Cultural Enclave,151.06595,-33.77802,22,809,77.3,51.5,39.2,38.4
Eastwood,2,Cultural Enclave,151.10177,-33.76628,36,567,67.2,41.7,16.8,12.5
Eastwood,2,Cultural Enclave,151.0781,-33.83212,36,577,73.5,44.8,61.9,31.5
Eastwood,2,Cultural Enclave,151.04889,-33.78418,32,489,58.6,54.3,16.8,28.8
Eastwood,2,Cultural Enclave,151.10484,-33.75565,31,623,78.3,45.3,15.7,33.3
Eastwood,2,Cultural Enclave,151.08569,-33.7741,31,470,66.3,48.8,12.2,21.9
Eastwood,2,Cultural Enclave,151.03779,-33.818,38,634,68.1,39.8,12.7,19.4
Eastwood,2,Cultural Enclave,151.09611,-33.76679,33,476,74.7,41.8,18.8,31.3
Eastwood,2,Cultural Enclave,151.10068,-33.78605,29,599,82.6,46.2,41.2,31.0
Eastwood,2,Cultural Enclave,151.12159,-33.78237,38,707,76.5,45.0,19.6,23.7
Eastwood,2,Cultural Enclave,151.04774,-33.79358,40,383,87.3,61.2,19.5,25.8
Eastwood,2,Cultural Enclave,151.08008,-33.75925,40,454,77.9,47.9,26.0,16.9
Eastwood,2,Cultural Enclave,151.1237,-33.764,31,460,68.1,54.3,27.9,30.8
Eastwood,2,Cultural Enclave,151.09975,-33.76576,37,455,70.0,60.6,24.4,25.5
Eastwood,2,Cultural Enclave,151.07203,-33.81575,34,608,65.4,47.6,13.7,29.8
Eastwood,2,Cultural Enclave,151.07264,-33.75368,43,573,61.9,29.1,7.3,12.4
Eastwood,2,Cultural Enclave,151.11446,-33.7871,37,380,60.0,58.9,28.4,21.0
Eastwood,2,Cultural Enclave,151.09412,-33.74911,34,586,73.9,73.9,0.0,26.8
Eastwood,2,Cultural Enclave,151.07713,-33.77583,32,576,79.1,81.1,34.7,16.1
Eastwood,2,Cultural Enclave,151.06941,-33.80134,26,550,79.3,37.3,37.6,25.4
Eastwood,2,Cultural Enclave,151.06164,-33.79354,43,646,72.1,47.6,25.9,18.4
Eastwood,2,Cultural Enclave,151.02738,-33.73895,36,616,71.4,42.6,22.8,10.8
Eastwood,2,Cultural Enclave,151.13693,-33.82086,30,540,84.9,50.1,10.2,30.8
Eastwood,2,Cultural Enclave,151.09828,-33.77654,39,795,93.9,43.1,44.5,24.7
Wetherill Park,2,Cultural Enclave,150.91248,-33.88231,34,507,80.3,60.7,0.1,21.8
Wetherill Park,2,Cultural Enclave,150.92805,-33.84467,39,612,75.4,47.3,10.4,14.1
Wetherill Park,2,Cultural Enclave,150.91773,-33.83951,34,542,68.9,60.5,21.0,12.6
Wetherill Park,2,Cultural Enclave,150.91859,-33.84512,35,725,71.8,52.9,10.9,20.5
Wetherill Park,2,Cultural Enclave,150.91524,-33.87888,36,589,72.4,60.4,29.0,32.3
Wetherill Park,2,Cultural Enclave,150.87516,-33.8366,35,484,81.6,73.2,24.8,25.5
Wetherill Park,2,Cultural Enclave,150.90211,-33.85784,26,516,58.1,67.0,23.6,19.6
Wetherill Park,2,Cultural Enclave,150.92223,-33.86804,31,586,82.3,55.0,28.0,22.5
Wetherill Park,2,Cultural Enclave,150.91001,-33.83496,30,584,61.3,50.8,19.2,39.8
Wetherill Park,2,Cultural Enclave,150.899,-33.87511,34,627,88.7,44.1,6.0,27.7
Wetherill Park,2,Cultural Enclave,150.86549,-33.8509,34,574,78.9,43.2,21.7,21.9
Wetherill Park,2,Cultural Enclave,150.90374,-33.83755,37,656,75.9,54.5,6.0,22.4
Wetherill Park,2,Cultural Enclave,150.91199,-33.82178,32,521,66.3,55.4,37.4,19.1
Wetherill Park,2,Cultural Enclave,150.9227,-33.83691,34,561,79.5,53.3,52.3,16.0
Wetherill Park,2,Cultural Enclave,150.91295,-33.85323,31,579,73.4,79.2,22.8,14.1
Wetherill Park,2,Cultural Enclave,150.90683,-33.89187,35,581,79.9,59.7,19.0,20.9
Wetherill Park,2,Cultural Enclave,150.88085,-33.8682,37,465,67.9,40.0,31.6,34.6
Wetherill Park,2,Cultural Enclave,150.86746,-33.88633,34,581,74.2,45.5,22.6,24.6
Wetherill Park,2,Cultural Enclave,150.92601,-33.88888,33,599,62.8,67.3,17.4,21.7
Wetherill Park,2,Cultural Enclave,150.9139,-33.85478,26,541,82.3,46.6,14.8,28.5
Wetherill Park,2,Cultural Enclave,150.89173,-33.85275,36,649,95.8,58.3,38.9,18.5
Wetherill Park,2,Cultural Enclave,150.87435,-33.83844,36,483,70.2,54.0,29.3,25.5
Wetherill Park,2,Cultural Enclave,150.90727,-33.85268,32,472,89.8,50.1,22.3,15.5
Wetherill Park,2,Cultural Enclave,150.97339,-33.86683,33,617,78.0,59.6,46.7,25.5
Wetherill Park,2,Cultural Enclave,150.8736,-33.84642,37,766,58.0,62.0,27.2,27.9
Wetherill Park,2,Cultural Enclave,150.89745,-33.86106,39,639,81.7,49.9,17.8,11.1
Wetherill Park,2,Cultural Enclave,150.92048,-33.8294,30,532,67.3,35.2,15.2,14.1
Wetherill Park,2,Cultural Enclave,150.88969,-33.85847,27,762,84.5,42.2,28.3,24.9
Wetherill Park,2,Cultural Enclave,150.92978,-33.86047,40,531,58.6,57.2,40.5,40.1
Wetherill Park,2,Cultural Enclave,150.87001,-33.82253,33,651,57.3,37.4,15.7,22.6
Bankstown,2,Cultural Enclave,151.01397,-33.90352,40,634,88.2,54.2,10.4,31.5
Bankstown,2,Cultural Enclave,151.01487,-33.89724,43,621,57.0,40.8,40.9,20.8
Bankstown,2,Cultural Enclave,151.03199,-33.90103,38,605,69.9,46.9,35.3,25.9
Bankstown,2,Cultural Enclave,151.02357,-33.89295,34,503,64.4,40.2,21.7,30.6
Bankstown,2,Cultural Enclave,151.00987,-33.91529,32,557,56.9,47.8,22.7,25.8
Bankstown,2,Cultural Enclave,151.03558,-33.94996,40,599,74.0,49.9,18.8,23.5
Bankstown,2,Cultural Enclave,151.04189,-33.96367,32,557,74.6,61.9,15.7,18.5
Bankstown,2,Cultural Enclave,151.01719,-33.94004,33,649,61.5,54.3,4.6,18.1
Bankstown,2,Cultural Enclave,151.02176,-33.87813,34,382,52.0,50.3,32.4,24.6
Bankstown,2,Cultural Enclave,151.03419,-33.89094,32,661,55.7,41.0,3.3,20.1
Bankstown,2,Cultural Enclave,151.02884,-33.91715,35,497,70.1,35.0,41.4,19.9
Bankstown,2,Cultural Enclave,151.01778,-33.88028,29,479,61.0,49.3,30.2,27.2
Bankstown,2,Cultural Enclave,151.0943,-33.97624,38,530,66.1,43.8,14.1,33.8
Bankstown,2,Cultural Enclave,151.05106,-33.91942,42,444,58.7,28.2,16.6,23.1
Bankstown,2,Cultural Enclave,151.03257,-33.91627,28,652,74.4,57.3,2.3,24.2
Bankstown,2,Cultural Enclave,151.00031,-33.92993,38,588,63.5,50.1,6.6,30.1
Bankstown,2,Cultural Enclave,151.02487,-33.89204,32,533,64.4,58.8,16.5,26.5
Bankstown,2,Cultural Enclave,151.02044,-33.9694,32,474,72.3,38.1,36.1,21.4
Bankstown,2,Cultural Enclave,151.02556,-33.9036,40,578,64.3,32.3,16.8,17.7
Bankstown,2,Cultural Enclave,151.03268,-33.92863,38,525,71.4,61.8,29.1,21.6
Bankstown,2,Cultural Enclave,151.01495,-33.93583,31,531,79.6,47.8,8.8,34.4
Bankstown,2,Cultural Enclave,151.038,-33.95517,33,590,89.0,38.9,36.7,31.8
Bankstown,2,Cultural Enclave,151.01428,-33.92694,30,562,71.6,56.6,38.1,16.8
Bankstown,2,Cultural Enclave,150.98082,-33.92053,36,602,68.7,51.2,43.2,24.7
Bankstown,2,Cultural Enclave,151.02067,-33.9325,34,727,70.2,49.8,19.2,29.7
Bankstown,2,Cultural Enclave,151.079,-33.90873,35,583,48.2,57.5,26.6,25.0
Bankstown,2,Cultural Enclave,151.01221,-33.92961,33,672,68.2,70.8,30.2,13.1
Bankstown,2,Cultural Enclave,151.02679,-33.93629,24,724,79.0,55.3,27.0,12.3
Bankstown,2,Cultural Enclave,151.01791,-33.89896,30,352,69.7,48.6,26.6,27.1
Bankstown,2,Cultural Enclave,151.04594,-33.91353,41,443,77.0,56.3,10.1,11.5
Rockdale,2,Cultural Enclave,151.12135,-33.97654,39,525,63.4,43.9,38.4,22.1
Rockdale,2,Cultural Enclave,151.13552,-33.96275,41,513,85.2,52.1,23.1,39.5
Rockdale,2,Cultural Enclave,151.11361,-33.96884,29,666,88.9,66.7,39.7,20.6
Rockdale,2,Cultural Enclave,151.13087,-34.00178,45,622,67.1,63.3,13.3,24.8
Rockdale,2,Cultural Enclave,151.13568,-33.94403,35,449,72.8,60.5,24.6,27.4
Rockdale,2,Cultural Enclave,151.11386,-33.96066,32,647,72.3,56.9,38.1,26.8
Rockdale,2,Cultural Enclave,151.14683,-33.98496,35,532,68.6,46.3,13.2,8.3
Rockdale,2,Cultural Enclave,151.1233,-33.95517,28,581,91.0,60.2,44.7,24.7
Rockdale,2,Cultural Enclave,151.16919,-33.9781,32,333,83.9,65.4,18.4,20.2
Rockdale,2,Cultural Enclave,151.12115,-33.95043,41,423,76.1,47.2,26.4,25.2
Rockdale,2,Cultural Enclave,151.13529,-33.96259,34,667,76.2,52.2,9.7,19.3
Rockdale,2,Cultural Enclave,151.16247,-33.95906,38,739,82.4,50.9,18.9,4.1
Rockdale,2,Cultural Enclave,151.13579,-33.96815,37,566,68.8,32.2,13.7,25.3
Rockdale,2,Cultural Enclave,151.1829,-33.96244,37,666,63.9,53.7,16.1,28.1
Rockdale,2,Cultural Enclave,151.14379,-33.95254,31,644,92.8,39.9,20.9,23.6
Rockdale,2,Cultural Enclave,151.15966,-33.97399,21,702,79.6,32.6,17.7,33.0
Rockdale,2,Cultural Enclave,151.17619,-33.93653,34,587,70.7,61.3,14.5,16.4
Rockdale,2,Cultural Enclave,151.16526,-33.96111,42,520,71.5,40.8,25.1,11.7
Rockdale,2,Cultural Enclave,151.12781,-33.99591,38,644,54.7,63.3,55.0,22.3
Rockdale,2,Cultural Enclave,151.12397,-33.88939,28,582,73.8,63.5,29.3,18.5
Rockdale,2,Cultural Enclave,151.11622,-33.96855,30,584,66.4,35.1,40.1,18.5
Rockdale,2,Cultural Enclave,151.1083,-33.96421,35,423,75.3,39.5,45.5,25.7
Rockdale,2,Cultural Enclave,151.13,-33.97863,34,635,71.7,47.8,25.7,17.8
Rockdale,2,Cultural Enclave,151.13142,-34.01214,40,607,64.3,69.0,26.0,14.7
Rockdale,2,Cultural Enclave,151.16142,-33.95005,37,542,76.5,47.4,31.7,8.7
Rockdale,2,Cultural Enclave,151.12915,-33.91695,31,526,67.5,37.9,0.0,20.4
Rockdale,2,Cultural Enclave,151.1434,-33.96131,34,584,82.2,48.1,18.1,20.0
Rockdale,2,Cultural Enclave,151.15448,-33.9247,32,589,75.4,40.1,25.2,11.7
Rockdale,2,Cultural Enclave,151.09577,-33.95083,33,598,71.8,40.2,24.5,13.4
Rockdale,2,Cultural Enclave,151.17477,-33.9939,34,486,77.7,46.7,18.8,28.0
Manly,3,Surf-Urbanite,151.28074,-33.78708,35,897,18.9,29.4,87.0,51.3
Manly,3,Surf-Urbanite,151.28513,-33.84058,55,1120,23.6,25.3,84.5,40.3
Manly,3,Surf-Urbanite,151.2913,-33.8089,42,1276,8.1,26.5,85.7,70.9
Manly,3,Surf-Urbanite,151.27655,-33.78522,41,1500,4.0,32.8,69.0,29.4
Manly,3,Surf-Urbanite,151.28744,-33.79651,40,1131,42.8,29.9,86.1,46.2
Manly,3,Surf-Urbanite,151.28738,-33.80596,39,1477,27.4,33.1,63.6,48.8
Manly,3,Surf-Urbanite,151.34758,-33.80577,50,1410,19.8,25.3,62.5,58.2
Manly,3,Surf-Urbanite,151.25963,-33.7956,33,1102,18.3,34.1,73.1,62.8
Manly,3,Surf-Urbanite,151.26508,-33.84186,41,1156,19.3,42.9,80.1,50.9
Manly,3,Surf-Urbanite,151.25242,-33.77949,43,1074,2.8,43.6,72.2,46.7
Manly,3,Surf-Urbanite,151.28896,-33.82991,32,768,23.8,27.6,100.0,43.1
Manly,3,Surf-Urbanite,151.25696,-33.81413,44,1065,22.9,24.2,70.9,35.8
Manly,3,Surf-Urbanite,151.22441,-33.81295,40,1036,27.9,41.8,79.3,35.9
Manly,3,Surf-Urbanite,151.26583,-33.815,37,1024,12.8,28.9,76.9,53.9
Manly,3,Surf-Urbanite,151.28901,-33.82277,51,974,5.1,35.0,75.5,54.9
Manly,3,Surf-Urbanite,151.21991,-33.76519,47,880,6.2,45.4,76.1,44.5
Manly,3,Surf-Urbanite,151.22335,-33.80877,40,1279,6.8,19.8,85.6,61.1
Manly,3,Surf-Urbanite,151.24072,-33.77296,42,1347,17.4,11.8,80.8,61.5
Manly,3,Surf-Urbanite,151.25766,-33.8097,41,628,31.4,24.8,86.0,51.2
Manly,3,Surf-Urbanite,151.31144,-33.78985,40,989,24.4,17.0,87.2,42.1
Manly,3,Surf-Urbanite,151.31131,-33.79597,47,1165,4.0,25.1,87.4,53.5
Manly,3,Surf-Urbanite,151.30952,-33.78992,35,1007,18.8,13.5,95.4,56.0
Manly,3,Surf-Urbanite,151.31068,-33.83952,51,1552,7.4,38.2,82.0,38.1
Manly,3,Surf-Urbanite,151.29232,-33.77916,38,1360,4.7,20.0,83.1,52.2
Manly,3,Surf-Urbanite,151.26209,-33.77976,46,1304,17.0,36.8,78.4,70.5
Manly,3,Surf-Urbanite,151.25969,-33.74737,42,902,28.9,33.0,88.8,63.0
Manly,3,Surf-Urbanite,151.28845,-33.81481,49,1150,23.5,14.8,85.6,46.3
Manly,3,Surf-Urbanite,151.32133,-33.78442,44,1238,10.0,45.0,97.9,55.5
Manly,3,Surf-Urbanite,151.31976,-33.81423,36,1157,21.5,28.8,86.3,54.8
Manly,3,Surf-Urbanite,151.25504,-33.78703,48,1181,27.2,22.3,85.7,41.5
Cronulla,3,Surf-Urbanite,151.12215,-34.06577,35,1051,16.3,38.7,79.4,37.7
Cronulla,3,Surf-Urbanite,151.1785,-34.07093,42,1230,19.6,40.8,85.8,44.2
Cronulla,3,Surf-Urbanite,151.20446,-34.04514,41,1324,20.0,35.2,100.0,49.5
Cronulla,3,Surf-Urbanite,151.14206,-34.04709,50,879,2.3,27.3,68.9,48.2
Cronulla,3,Surf-Urbanite,151.16256,-34.07227,32,1162,24.9,18.4,88.6,59.4
Cronulla,3,Surf-Urbanite,151.17385,-34.01954,57,1086,18.9,28.7,82.0,65.8
Cronulla,3,Surf-Urbanite,151.11637,-34.07153,52,1334,15.1,38.8,84.7,65.5
Cronulla,3,Surf-Urbanite,151.15186,-34.02436,60,1258,18.4,37.8,79.1,73.5
Cronulla,3,Surf-Urbanite,151.1545,-34.05682,36,1347,24.9,28.0,86.6,38.4
Cronulla,3,Surf-Urbanite,151.15462,-34.03868,54,1011,7.8,24.8,71.3,64.0
Cronulla,3,Surf-Urbanite,151.18872,-34.04199,51,1174,17.2,29.3,79.5,38.1
Cronulla,3,Surf-Urbanite,151.15661,-34.05101,47,1167,16.7,25.0,82.6,58.6
Cronulla,3,Surf-Urbanite,151.12142,-34.04781,44,1021,13.3,33.8,72.9,55.1
Cronulla,3,Surf-Urbanite,151.12762,-34.02343,58,995,22.3,26.2,90.3,40.6
Cronulla,3,Surf-Urbanite,151.16201,-34.07182,41,964,24.6,25.3,86.4,48.9
Cronulla,3,Surf-Urbanite,151.14714,-34.04631,37,1188,30.2,25.8,91.4,65.5
Cronulla,3,Surf-Urbanite,151.1296,-34.08638,44,1051,32.9,32.3,75.6,41.7
Cronulla,3,Surf-Urbanite,151.17725,-34.06428,42,1322,14.1,31.6,81.9,58.1
Cronulla,3,Surf-Urbanite,151.16477,-34.0555,42,1083,6.2,34.1,97.1,44.0
Cronulla,3,Surf-Urbanite,151.13067,-34.07177,47,1231,16.7,24.7,82.7,37.9
Cronulla,3,Surf-Urbanite,151.15359,-34.02821,33,874,30.6,27.1,91.1,50.6
Cronulla,3,Surf-Urbanite,151.14595,-34.03904,36,1174,14.9,21.4,84.7,49.6
Cronulla,3,Surf-Urbanite,151.14607,-34.08025,53,1308,25.7,29.6,68.2,69.6
Cronulla,3,Surf-Urbanite,151.14847,-34.06872,45,1360,17.8,42.2,90.7,42.3
Cronulla,3,Surf-Urbanite,151.13316,-34.02606,23,1123,6.6,28.2,79.6,48.8
Cronulla,3,Surf-Urbanite,151.13619,-34.07743,58,1486,8.7,44.7,78.8,53.2
Cronulla,3,Surf-Urbanite,151.14842,-34.06649,49,1173,14.2,21.6,74.9,37.2
Cronulla,3,Surf-Urbanite,151.15031,-34.07992,40,1397,27.6,31.7,81.3,68.9
Cronulla,3,Surf-Urbanite,151.16302,-34.0582,32,1221,24.6,26.9,84.3,48.7
Cronulla,3,Surf-Urbanite,151.1454,-34.1122,40,1324,12.9,32.4,76.0,55.2
Hornsby,3,Surf-Urbanite,151.09459,-33.72348,51,1317,13.2,36.0,86.3,57.8
Hornsby,3,Surf-Urbanite,151.05764,-33.67483,38,1086,39.1,34.4,78.9,32.2
Hornsby,3,Surf-Urbanite,151.13474,-33.73363,35,1090,29.3,38.2,80.7,54.8
Hornsby,3,Surf-Urbanite,151.08499,-33.69651,43,1324,25.7,36.0,79.1,58.7
Hornsby,3,Surf-Urbanite,151.0977,-33.72705,39,1165,25.3,30.5,72.3,52.5
Hornsby,3,Surf-Urbanite,151.10284,-33.69535,48,1333,13.2,27.1,73.7,58.3
Hornsby,3,Surf-Urbanite,151.13622,-33.70788,40,1414,22.0,35.5,72.5,58.1
Hornsby,3,Surf-Urbanite,151.07677,-33.72835,40,1045,16.2,20.5,89.7,62.1
Hornsby,3,Surf-Urbanite,151.05132,-33.67554,36,1304,17.5,32.2,80.5,62.9
Hornsby,3,Surf-Urbanite,151.06901,-33.6848,50,1279,36.6,27.8,89.7,51.0
Hornsby,3,Surf-Urbanite,151.13084,-33.70019,39,1385,14.1,20.7,77.9,57.6
Hornsby,3,Surf-Urbanite,151.1348,-33.69722,51,906,14.5,29.7,81.1,52.8
Hornsby,3,Surf-Urbanite,151.11727,-33.71112,43,1142,10.6,31.1,80.9,50.5
Hornsby,3,Surf-Urbanite,151.10079,-33.69811,39,1379,8.6,26.2,100.0,42.7
Hornsby,3,Surf-Urbanite,151.06616,-33.68164,27,1108,35.2,19.6,66.1,38.5
Hornsby,3,Surf-Urbanite,151.12246,-33.67188,38,1273,29.1,46.3,80.0,31.3
Hornsby,3,Surf-Urbanite,151.07948,-33.71067,40,1116,27.0,42.2,80.6,61.9
Hornsby,3,Surf-Urbanite,151.10894,-33.69839,48,1163,34.5,20.5,77.9,50.9
Hornsby,3,Surf-Urbanite,151.11099,-33.6683,42,894,24.7,38.0,66.5,52.0
Hornsby,3,Surf-Urbanite,151.06025,-33.71662,36,1296,18.9,21.7,89.0,39.1
Hornsby,3,Surf-Urbanite,151.10825,-33.72035,39,1241,22.2,42.7,81.3,54.8
Hornsby,3,Surf-Urbanite,151.08906,-33.69545,45,1132,3.6,34.7,84.9,45.9
Hornsby,3,Surf-Urbanite,151.06789,-33.6631,45,1109,8.9,25.4,92.4,53.2
Hornsby,3,Surf-Urbanite,151.08624,-33.68726,36,1420,28.8,28.3,77.0,28.4
Hornsby,3,Surf-Urbanite,151.06296,-33.73349,43,1091,7.2,29.8,86.0,56.8
Hornsby,3,Surf-Urbanite,151.05251,-33.70321,32,1312,24.3,24.8,75.9,47.8
Hornsby,3,Surf-Urbanite,151.04368,-33.6916,40,1325,9.2,27.0,69.9,43.0
Hornsby,3,Surf-Urbanite,151.07045,-33.6751,37,1172,15.0,21.8,80.7,57.4
Hornsby,3,Surf-Urbanite,151.06981,-33.67977,36,1063,22.2,26.7,82.3,49.2
Hornsby,3,Surf-Urbanite,151.10323,-33.75952,29,1261,26.3,24.7,80.0,54.7
Mona Vale,3,Surf-Urbanite,151.31733,-33.73069,36,1090,23.6,52.0,80.2,39.3
Mona Vale,3,Surf-Urbanite,151.31006,-33.64698,43,987,25.7,37.3,73.8,55.4
Mona Vale,3,Surf-Urbanite,151.32493,-33.65045,42,1086,27.8,22.3,85.5,39.7
Mona Vale,3,Surf-Urbanite,151.32663,-33.68645,51,1238,8.2,43.4,94.4,59.9
Mona Vale,3,Surf-Urbanite,151.28096,-33.68765,43,1023,31.5,33.2,60.4,55.1
Mona Vale,3,Surf-Urbanite,151.2913,-33.68187,39,1295,27.0,34.3,79.3,51.6
Mona Vale,3,Surf-Urbanite,151.30049,-33.70006,46,1233,30.3,42.0,76.5,59.4
Mona Vale,3,Surf-Urbanite,151.27623,-33.6626,38,966,20.2,10.6,68.0,50.4
Mona Vale,3,Surf-Urbanite,151.30206,-33.68923,31,1003,21.1,36.7,81.9,62.4
Mona Vale,3,Surf-Urbanite,151.30993,-33.69869,40,897,17.1,40.9,87.5,64.6
Mona Vale,3,Surf-Urbanite,151.29243,-33.64635,41,1415,17.8,37.7,93.8,50.3
Mona Vale,3,Surf-Urbanite,151.30546,-33.64778,41,912,35.1,28.2,83.3,62.4
Mona Vale,3,Surf-Urbanite,151.28479,-33.7052,44,827,15.7,34.0,79.8,38.1
Mona Vale,3,Surf-Urbanite,151.33985,-33.67741,52,1103,11.0,34.2,80.3,41.4
Mona Vale,3,Surf-Urbanite,151.33674,-33.69556,29,1389,14.0,27.1,67.9,67.7
Mona Vale,3,Surf-Urbanite,151.26776,-33.67854,48,1226,17.5,18.4,75.5,53.7
Mona Vale,3,Surf-Urbanite,151.28032,-33.67492,47,1323,8.2,49.6,88.1,52.0
Mona Vale,3,Surf-Urbanite,151.32724,-33.62086,32,1109,0.0,33.5,84.9,51.6
Mona Vale,3,Surf-Urbanite,151.28364,-33.73124,45,1412,13.3,35.5,69.5,56.1
Mona Vale,3,Surf-Urbanite,151.29017,-33.69906,37,1079,21.1,21.5,78.8,51.6
Mona Vale,3,Surf-Urbanite,151.27252,-33.63508,36,1030,10.2,46.4,86.4,43.6
Mona Vale,3,Surf-Urbanite,151.32766,-33.67498,44,1088,12.0,34.7,77.6,68.4
Mona Vale,3,Surf-Urbanite,151.26827,-33.6416,41,1204,24.7,27.0,88.9,27.6
Mona Vale,3,Surf-Urbanite,151.282,-33.7031,33,1111,21.1,37.6,83.9,46.0
Mona Vale,3,Surf-Urbanite,151.30923,-33.67689,49,1290,18.2,24.8,76.8,47.1
Mona Vale,3,Surf-Urbanite,151.29212,-33.6733,47,1141,18.1,33.1,77.9,43.7
Mona Vale,3,Surf-Urbanite,151.25611,-33.69738,45,1023,16.1,35.7,86.2,42.3
Mona Vale,3,Surf-Urbanite,151.32493,-33.65182,34,1002,27.5,30.8,64.2,39.4
Mona Vale,3,Surf-Urbanite,151.29377,-33.70908,39,1156,29.7,29.7,90.6,64.9
Mona Vale,3,Surf-Urbanite,151.33586,-33.67288,28,1233,26.4,31.4,96.0,59.7
Castle Hill,4,Diaspora Professional,151.01421,-33.70284,50,851,74.0,37.6,13.5,56.2
Castle Hill,4,Diaspora Professional,150.97388,-33.6854,58,1173,79.2,22.6,24.9,62.1
Castle Hill,4,Diaspora Professional,151.02029,-33.7217,66,1144,64.3,24.9,7.5,46.1
Castle Hill,4,Diaspora Professional,150.97497,-33.75305,42,1454,74.0,26.6,27.2,51.9
Castle Hill,4,Diaspora Professional,150.99339,-33.72086,36,873,80.8,31.9,36.5,59.3
Castle Hill,4,Diaspora Professional,151.02049,-33.73489,50,1683,61.0,31.3,37.1,60.3
Castle Hill,4,Diaspora Professional,151.04126,-33.74573,48,1357,60.3,18.7,11.2,64.6
Castle Hill,4,Diaspora Professional,151.0218,-33.7219,53,1317,87.6,28.1,20.5,55.9
Castle Hill,4,Diaspora Professional,151.01711,-33.74053,54,1124,69.2,33.5,19.3,54.4
Castle Hill,4,Diaspora Professional,151.02225,-33.74518,47,1630,90.3,40.6,17.7,67.8
Castle Hill,4,Diaspora Professional,150.97628,-33.75267,34,1685,71.1,27.0,12.7,63.6
Castle Hill,4,Diaspora Professional,150.99061,-33.76262,51,1063,71.3,11.1,8.6,59.4
Castle Hill,4,Diaspora Professional,150.95089,-33.76703,48,1241,93.9,42.7,13.1,62.5
Castle Hill,4,Diaspora Professional,151.01873,-33.74494,39,1348,76.6,24.5,23.5,52.0
Castle Hill,4,Diaspora Professional,150.9712,-33.72727,50,1115,85.4,13.8,15.4,55.9
Castle Hill,4,Diaspora Professional,150.98409,-33.74413,59,1180,97.5,31.5,20.7,61.8
Castle Hill,4,Diaspora Professional,151.06325,-33.75484,41,1199,78.3,14.2,20.2,71.5
Castle Hill,4,Diaspora Professional,151.00379,-33.73732,44,1530,71.4,42.8,35.5,60.1
Castle Hill,4,Diaspora Professional,150.99971,-33.70423,55,1189,73.8,17.4,23.3,63.3
Castle Hill,4,Diaspora Professional,150.96625,-33.74138,40,1170,82.4,22.1,17.6,45.0
Castle Hill,4,Diaspora Professional,151.00467,-33.73111,44,1312,79.4,21.5,8.2,72.4
Castle Hill,4,Diaspora Professional,150.98417,-33.73242,54,2056,68.0,31.6,14.3,53.7
